platform,account_name,dv01_id,as_of_date,loan_term_orig,loan_origination_date,loan_payment_date_first_contractual,loan_maturity_date_orig,loan_age,rem_term,fico_orig,home_ownership,inquiries_last_6_months,delinq_accts_2_years,number_tl_open_last_12_months,annual_inc,annual_inc_verified,credit_age,bc_utilization,revolving_utilization,state_borr,employ_status,job_length,loan_purpose,loan_rate_gross_orig,apr,eop_status,dti_orig,loan_grade,loan_ever_modified,loan_balance_orig,eop_balance,loan_payment_scheduled_amt_orig,pti_orig,dti_plus_pti_orig,eop_days_past_due
Prosper,PAR_2026_1,2472030,12/31/2025,60,12/23/2025,1/23/2026,12/23/2030,0,60,683,,,,,,No,,,,,,,Other,0.1448,0.01207,Current,0.0131,PP-B,0,2500,2500,58.79,,0.0131,0
Prosper,PAR_2026_1,2474515,12/31/2025,60,12/17/2025,1/17/2026,12/17/2030,0,60,633,,,,,,No,,,,,,,Debt Consolidation,0.1947,0.01623,Current,0.1584,PP-C,0,39000,39000,1021.79,,0.1584,0
Prosper,PAR_2026_1,2467901,12/31/2025,60,12/16/2025,1/16/2026,12/16/2030,0,60,693,,,,,,No,,,,,,,Debt Consolidation,0.1008,0.0084,Current,0.2452,PP-A,0,43473.54,43473.54,925.4,,0.2452,0
Prosper,PAR_2026_1,2482735,12/31/2025,60,12/31/2025,1/31/2026,12/31/2030,0,60,677,,,,,,No,,,,,,,Debt Consolidation,0.1085,0.00904,Current,0.1167,PP-A,0,21000,21000,455.02,,0.1167,0
Prosper,PAR_2026_1,2465649,12/31/2025,60,12/12/2025,1/12/2026,12/12/2030,0,60,717,,,,,,No,,,,,,,Debt Consolidation,0.105,0.00875,Current,0.618,PP-A,0,42000,42000,902.74,,0.618,0
Prosper,PAR_2026_1,2464234,12/31/2025,48,12/1/2025,1/1/2026,12/1/2029,0,48,680,,,,,,No,,,,,,,Debt Consolidation,0.0918,0.00765,Current,0.2218,PP-A,0,50000,50000,1248.53,,0.2218,0
Prosper,PAR_2026_1,2471085,12/31/2025,60,12/22/2025,1/22/2026,12/22/2030,0,60,700,,,,,,No,,,,,,,Debt Consolidation,0.09,0.0075,Current,0.1384,PP-AA,0,9238.13,9238.13,191.77,,0.1384,0
Prosper,PAR_2026_1,2465676,12/31/2025,60,12/12/2025,1/12/2026,12/12/2030,0,60,662,,,,,,No,,,,,,,Large Purchase,0.0885,0.00738,Current,0.1804,PP-AA,0,12500,12500,258.57,,0.1804,0
Prosper,PAR_2026_1,2467116,12/31/2025,60,12/16/2025,1/16/2026,12/16/2030,0,60,724,,,,,,No,,,,,,,Home Improvement,0.0885,0.00738,Current,0.2736,PP-AA,0,10868.38,10868.38,224.82,,0.2736,0
Prosper,PAR_2026_1,2469651,12/31/2025,36,12/18/2025,1/18/2026,12/18/2028,0,36,757,,,,,,No,,,,,,,Debt Consolidation,0.1731,0.01443,Current,0.2717,PP-C,0,12086.58,12086.58,432.79,,0.2717,0
Prosper,PAR_2026_1,2473645,12/31/2025,60,12/16/2025,1/16/2026,12/16/2030,0,60,668,,,,,,No,,,,,,,Debt Consolidation,0.2368,0.01973,Current,0.1538,PP-E,1,2221.98,2221.98,63.51,,0.1538,0
Prosper,PAR_2026_1,2460096,12/31/2025,60,12/3/2025,1/3/2026,12/3/2030,0,60,648,,,,,,No,,,,,,,Other,0.2751,0.02293,Current,0.204,PP-E,0,6665.93,6665.93,205.58,,0.204,0
Prosper,PAR_2026_1,2460998,12/31/2025,60,12/4/2025,1/4/2026,12/4/2030,0,60,660,,,,,,No,,,,,,,Debt Consolidation,0.2254,0.01878,Current,0.3983,PP-D,1,22000,22000,614.39,,0.3983,0
Prosper,PAR_2026_1,2464170,12/31/2025,60,12/10/2025,1/10/2026,12/10/2030,0,60,696,,,,,,No,,,,,,,Debt Consolidation,0.2199,0.01833,Current,0.1344,PP-D,0,12500,12500,345.17,,0.1344,0
Prosper,PAR_2026_1,2470548,12/31/2025,60,12/22/2025,1/22/2026,12/22/2030,0,60,648,,,,,,No,,,,,,,Debt Consolidation,0.1854,0.01545,Current,0.2049,PP-C,0,12086.58,12086.58,310.48,,0.2049,0
Prosper,PAR_2026_1,2478541,12/31/2025,60,12/23/2025,1/23/2026,12/23/2030,0,60,699,,,,,,No,,,,,,,Debt Consolidation,0.0876,0.0073,Current,0.3638,PP-AA,0,47820.89,47820.89,987.12,,0.3638,0
Prosper,PAR_2026_1,2479249,12/31/2025,60,12/24/2025,1/24/2026,12/24/2030,0,60,682,,,,,,No,,,,,,,Home Improvement,0.08,0.00667,Current,0.0266,PP-AA,0,7064.45,7064.45,143.24,,0.0266,0
Prosper,PAR_2026_1,2474660,12/31/2025,60,12/30/2025,1/30/2026,12/30/2030,0,60,667,,,,,,No,,,,,,,Other,0.1936,0.01613,Current,0.0985,PP-C,0,6000,6000,156.83,,0.0985,0
Prosper,PAR_2026_1,2469555,12/31/2025,60,12/18/2025,1/18/2026,12/18/2030,0,60,688,,,,,,No,,,,,,,Home Improvement,0.136,0.01133,Current,0.451,PP-B,0,25821.34,25821.34,595.48,,0.451,0
Prosper,PAR_2026_1,2460002,12/31/2025,36,12/3/2025,1/3/2026,12/3/2028,0,36,666,,,,,,No,,,,,,,Debt Consolidation,0.094,0.00783,Current,0.1044,PP-A,0,15000,15000,479.79,,0.1044,0
Prosper,PAR_2026_1,2469615,12/31/2025,60,12/18/2025,1/18/2026,12/18/2030,0,60,714,,,,,,No,,,,,,,Other,0.217,0.01808,Current,0.2444,PP-D,1,4000,4000,109.79,,0.2444,0
Prosper,PAR_2026_1,2473793,12/31/2025,60,12/26/2025,1/26/2026,12/26/2030,0,60,704,,,,,,No,,,,,,,Debt Consolidation,0.292,0.02433,Current,0.0571,PP-E,0,20000,20000,637.27,,0.0571,0
Prosper,PAR_2026_1,2480524,12/31/2025,36,12/29/2025,1/29/2026,12/29/2028,0,36,660,,,,,,No,,,,,,,Debt Consolidation,0.2593,0.02161,Current,0.2709,PP-E,0,3500,3500,140.89,,0.2709,0
Prosper,PAR_2026_1,2465296,12/31/2025,60,12/2/2025,1/2/2026,12/2/2030,0,60,694,,,,,,No,,,,,,,Home Improvement,0.125,0.01042,Current,0.0924,PP-A,0,13042.06,13042.06,293.42,,0.0924,0
Prosper,PAR_2026_1,2460788,12/31/2025,60,12/4/2025,1/4/2026,12/4/2030,0,60,735,,,,,,No,,,,,,,Debt Consolidation,0.1155,0.00963,Current,0.1386,PP-A,0,30000,30000,660.53,,0.1386,0
Prosper,PAR_2026_1,2473639,12/31/2025,36,12/16/2025,1/16/2026,12/16/2028,0,36,720,,,,,,No,,,,,,,Debt Consolidation,0.1867,0.01556,Current,0.0269,PP-C,0,4395.12,4395.12,160.38,,0.0269,0
Prosper,PAR_2026_1,2465050,12/31/2025,60,12/2/2025,1/2/2026,12/2/2030,0,60,704,,,,,,No,,,,,,,Debt Consolidation,0.2405,0.02004,Current,0.0837,PP-E,0,9998.89,9998.89,287.94,,0.0837,0
Prosper,PAR_2026_1,2467639,12/31/2025,36,12/8/2025,1/8/2026,12/8/2028,0,36,673,,,,,,No,,,,,,,Vacation,0.1004,0.00837,Current,0.2639,PP-A,1,4000,4000,129.14,,0.2639,0
Prosper,PAR_2026_1,2472804,12/31/2025,60,12/24/2025,1/24/2026,12/24/2030,0,60,727,,,,,,No,,,,,,,Home Improvement,0.11,0.00917,Current,0.2084,PP-A,0,7064.45,7064.45,153.6,,0.2084,0
Prosper,PAR_2026_1,2475771,12/31/2025,60,12/31/2025,1/31/2026,12/31/2030,0,60,660,,,,,,No,,,,,,,Debt Consolidation,0.1142,0.00952,Current,0.2338,PP-A,0,5000,5000,109.76,,0.2338,0
Prosper,PAR_2026_1,2466699,12/31/2025,24,12/15/2025,1/15/2026,12/15/2027,0,24,723,,,,,,No,,,,,,,Auto,0.1107,0.00923,Current,0.0682,PP-A,0,2500,2500,116.6,,0.0682,0
Prosper,PAR_2026_1,2470237,12/31/2025,60,12/10/2025,1/10/2026,12/10/2030,0,60,672,,,,,,No,,,,,,,Debt Consolidation,0.1743,0.01453,Current,0.0936,PP-B,1,13000,13000,326.1,,0.0936,0
Prosper,PAR_2026_1,2468423,12/31/2025,60,12/16/2025,1/16/2026,12/16/2030,0,60,641,,,,,,No,,,,,,,Debt Consolidation,0.2186,0.01822,Current,0.269,PP-D,0,4000,4000,110.16,,0.269,0
Prosper,PAR_2026_1,2478127,12/31/2025,60,12/23/2025,1/23/2026,12/23/2030,0,60,693,,,,,,No,,,,,,,Other,0.2093,0.01744,Current,0.38,PP-C,1,6000,6000,162.08,,0.38,0
Prosper,PAR_2026_1,2459280,12/31/2025,60,12/2/2025,1/2/2026,12/2/2030,0,60,644,,,,,,No,,,,,,,Debt Consolidation,0.2786,0.02322,Current,0.1395,PP-E,1,16664.82,16664.82,517.47,,0.1395,0
Prosper,PAR_2026_1,2477545,12/31/2025,36,12/23/2025,1/23/2026,12/23/2028,0,36,675,,,,,,No,,,,,,,Household Expenses,0.2039,0.01699,Current,0.189,PP-C,0,3000,3000,112.09,,0.189,0
Prosper,PAR_2026_1,2478202,12/31/2025,60,12/23/2025,1/23/2026,12/23/2030,0,60,733,,,,,,No,,,,,,,Debt Consolidation,0.2368,0.01973,Current,0.5204,PP-D,0,12000,12000,342.99,,0.5204,0
Prosper,PAR_2026_1,2470838,12/31/2025,60,12/22/2025,1/22/2026,12/22/2030,0,60,681,,,,,,No,,,,,,,Other,0.2291,0.01909,Current,0.2063,PP-D,0,24000,24000,675.33,,0.2063,0
Prosper,PAR_2026_1,2475527,12/31/2025,60,12/30/2025,1/30/2026,12/30/2030,0,60,664,,,,,,No,,,,,,,Debt Consolidation,0.2237,0.01864,Current,0.1164,PP-D,1,27774.69,27774.69,772.96,,0.1164,0
Prosper,PAR_2026_1,2471267,12/31/2025,60,12/22/2025,1/22/2026,12/22/2030,0,60,807,,,,,,No,,,,,,,Other,0.1125,0.00938,Current,0.3515,PP-A,0,4347.35,4347.35,95.06,,0.3515,0
Prosper,PAR_2026_1,2465733,12/31/2025,60,12/12/2025,1/12/2026,12/12/2030,0,60,669,,,,,,No,,,,,,,Large Purchase,0.1125,0.00938,Current,0.1898,PP-A,0,14672.32,14672.32,320.84,,0.1898,0
Prosper,PAR_2026_1,2478151,12/31/2025,60,12/23/2025,1/23/2026,12/23/2030,0,60,701,,,,,,No,,,,,,,Debt Consolidation,0.105,0.00875,Current,0.143,PP-A,0,22280.19,22280.19,478.89,,0.143,0
Prosper,PAR_2026_1,2464805,12/31/2025,60,12/11/2025,1/11/2026,12/11/2030,0,60,777,,,,,,No,,,,,,,Debt Consolidation,0.0839,0.00699,Current,0.3281,PP-AA,1,13042.06,13042.06,266.89,,0.3281,0
Prosper,PAR_2026_1,2459190,12/31/2025,36,12/2/2025,1/2/2026,12/2/2028,0,36,748,,,,,,No,,,,,,,Auto,0.08,0.00667,Current,0.3101,PP-AA,1,10868.38,10868.38,340.58,,0.3101,0
Prosper,PAR_2026_1,2472955,12/31/2025,60,12/16/2025,1/16/2026,12/16/2030,0,60,677,,,,,,No,,,,,,,Home Improvement,0.2223,0.01853,Current,0.1296,PP-C,0,4658.83,4658.83,129.28,,0.1296,0
Prosper,PAR_2026_1,2466947,12/31/2025,36,12/16/2025,1/16/2026,12/16/2028,0,36,680,,,,,,No,,,,,,,Debt Consolidation,0.1898,0.01582,Current,0.5419,PP-C,1,18000,18000,659.63,,0.5419,0
Prosper,PAR_2026_1,2461400,12/31/2025,60,12/5/2025,1/5/2026,12/5/2030,0,60,665,,,,,,No,,,,,,,Debt Consolidation,0.2381,0.01984,Current,0.3501,PP-D,1,32000,32000,917.05,,0.3501,0
Prosper,PAR_2026_1,2467653,12/31/2025,60,12/16/2025,1/16/2026,12/16/2030,0,60,710,,,,,,No,,,,,,,Other,0.1,0.00833,Current,0.1374,PP-A,0,5000,5000,106.24,,0.1374,0
Prosper,PAR_2026_1,2461263,12/31/2025,48,12/5/2025,1/5/2026,12/5/2029,0,46,668,,,,,,No,,,,,,,Debt Consolidation,0.1095,0.00913,Current,0.2857,PP-A,0,25500,24683.60007,658.44,,0.2857,0
Prosper,PAR_2026_1,2471615,12/31/2025,36,12/23/2025,1/23/2026,12/23/2028,0,36,664,,,,,,No,,,,,,,Household Expenses,0.2228,0.01857,Current,0.365,PP-D,1,2500,2500,95.84,,0.365,0
Prosper,PAR_2026_1,2472651,12/31/2025,60,12/24/2025,1/24/2026,12/24/2030,0,60,656,,,,,,No,,,,,,,Home Improvement,0.1888,0.01573,Current,0.3714,PP-C,1,17000,17000,439.87,,0.3714,0
Prosper,PAR_2026_1,2460174,12/31/2025,60,12/3/2025,1/3/2026,12/3/2030,0,60,778,,,,,,No,,,,,,,Home Improvement,0.0913,0.00761,Current,0.5432,PP-AA,0,40000,40000,832.86,,0.5432,0
Prosper,PAR_2026_1,2463027,12/31/2025,60,12/9/2025,1/9/2026,12/9/2030,0,60,709,,,,,,No,,,,,,,Debt Consolidation,0.122,0.01017,Current,0.4883,PP-A,1,36000,36000,804.44,,0.4883,0
Prosper,PAR_2026_1,2481685,12/31/2025,60,12/30/2025,1/30/2026,12/30/2030,0,60,708,,,,,,No,,,,,,,Other,0.099,0.00825,Current,0.0382,PP-A,0,7000,7000,148.39,,0.0382,0
Prosper,PAR_2026_1,2468464,12/31/2025,36,12/9/2025,1/9/2026,12/9/2028,0,36,719,,,,,,No,,,,,,,Debt Consolidation,0.1051,0.00876,Current,0.1329,PP-A,1,21000,21000,682.65,,0.1329,0
Prosper,PAR_2026_1,2479444,12/31/2025,36,12/24/2025,1/24/2026,12/24/2028,0,36,600,,,,,,No,,,,,,,Debt Consolidation,0.2302,0.01918,Current,0.1789,PP-D,0,3000,3000,116.16,,0.1789,0
Prosper,PAR_2026_1,2469656,12/31/2025,60,12/18/2025,1/18/2026,12/18/2030,0,60,662,,,,,,No,,,,,,,Debt Consolidation,0.1094,0.00912,Current,0.421,PP-A,1,28000,28000,607.95,,0.421,0
Prosper,PAR_2026_1,2472074,12/31/2025,60,12/23/2025,1/23/2026,12/23/2030,0,60,708,,,,,,No,,,,,,,Debt Consolidation,0.1038,0.00865,Current,0.2781,PP-A,0,10868.38,10868.38,232.96,,0.2781,0
Prosper,PAR_2026_1,2468540,12/31/2025,48,12/17/2025,1/17/2026,12/17/2029,0,48,758,,,,,,No,,,,,,,Other,0.0812,0.00677,Current,0.1343,PP-AA,1,2717.1,2717.1,66.49,,0.1343,0
Prosper,PAR_2026_1,2471603,12/31/2025,60,12/23/2025,1/23/2026,12/23/2030,0,60,696,,,,,,No,,,,,,,Debt Consolidation,0.2254,0.01878,Current,0.1107,PP-D,0,6110.43,6110.43,170.64,,0.1107,0
Prosper,PAR_2026_1,2458887,12/31/2025,60,12/1/2025,1/1/2026,12/1/2030,0,60,696,,,,,,No,,,,,,,Debt Consolidation,0.1104,0.0092,Current,0.3271,PP-A,0,17000,17000,369.96,,0.3271,0
Prosper,PAR_2026_1,2461211,12/31/2025,60,12/5/2025,1/5/2026,12/5/2030,0,60,773,,,,,,No,,,,,,,Debt Consolidation,0.0816,0.0068,Current,0.1584,PP-AA,1,28257.8,28257.8,575.13,,0.1584,0
Prosper,PAR_2026_1,2465387,12/31/2025,60,12/11/2025,1/11/2026,12/11/2030,0,60,722,,,,,,No,,,,,,,Other,0.2564,0.02137,Current,0.2979,PP-E,1,11109.88,11109.88,330.27,,0.2979,0
Prosper,PAR_2026_1,2472433,12/31/2025,60,12/15/2025,1/15/2026,12/15/2030,0,60,688,,,,,,No,,,,,,,Other,0.1125,0.00938,Current,0.1841,PP-A,0,13000,13000,284.28,,0.1841,0
Prosper,PAR_2026_1,2463288,12/31/2025,60,12/9/2025,1/9/2026,12/9/2030,0,60,778,,,,,,No,,,,,,,Household Expenses,0.1413,0.01178,Current,0.2265,PP-B,1,21975.61,21975.61,512.82,,0.2265,0
Prosper,PAR_2026_1,2470380,12/31/2025,60,12/19/2025,1/19/2026,12/19/2030,0,60,711,,,,,,No,,,,,,,Other,0.08,0.00667,Current,0.3499,PP-AA,0,20500,20500,415.67,,0.3499,0
Prosper,PAR_2026_1,2480095,12/31/2025,60,12/29/2025,1/29/2026,12/29/2030,0,60,739,,,,,,No,,,,,,,Debt Consolidation,0.1358,0.01132,Current,0.2551,PP-B,1,30216.46,30216.46,696.52,,0.2551,0
Prosper,PAR_2026_1,2472340,12/31/2025,60,12/15/2025,1/15/2026,12/15/2030,0,60,748,,,,,,No,,,,,,,Large Purchase,0.1302,0.01085,Current,0.1073,PP-B,0,14000,14000,318.69,,0.1073,0
Prosper,PAR_2026_1,2473336,12/31/2025,48,12/16/2025,1/16/2026,12/16/2029,0,48,704,,,,,,No,,,,,,,Medical Expenses,0.1842,0.01535,Current,0.3793,PP-C,1,12000,12000,355.14,,0.3793,0
Prosper,PAR_2026_1,2468933,12/31/2025,60,12/17/2025,1/17/2026,12/17/2030,0,60,745,,,,,,No,,,,,,,Debt Consolidation,0.117,0.00975,Current,0.1044,PP-A,1,20000,20000,441.86,,0.1044,0
Prosper,PAR_2026_1,2467559,12/31/2025,60,12/16/2025,1/16/2026,12/16/2030,0,60,700,,,,,,No,,,,,,,Debt Consolidation,0.1211,0.01009,Current,0.0719,PP-A,1,3260.52,3260.52,72.71,,0.0719,0
Prosper,PAR_2026_1,2475828,12/31/2025,60,12/31/2025,1/31/2026,12/31/2030,0,60,724,,,,,,No,,,,,,,Home Improvement,0.2692,0.02243,Current,0.161,PP-E,0,20000,20000,609.75,,0.161,0
Prosper,PAR_2026_1,2466127,12/31/2025,60,12/3/2025,1/3/2026,12/3/2030,0,60,669,,,,,,No,,,,,,,Debt Consolidation,0.1175,0.00979,Current,0.2151,PP-A,0,10000,10000,221.18,,0.2151,0
Prosper,PAR_2026_1,2474301,12/31/2025,60,12/29/2025,1/29/2026,12/29/2030,0,60,659,,,,,,No,,,,,,,Debt Consolidation,0.2714,0.02262,Current,0.3559,PP-E,0,20000,20000,612.38,,0.3559,0
Prosper,PAR_2026_1,2471199,12/31/2025,60,12/23/2025,1/23/2026,12/23/2030,0,60,699,,,,,,No,,,,,,,Other,0.0987,0.00823,Current,0.2183,PP-A,0,16846,16846,356.85,,0.2183,0
Prosper,PAR_2026_1,2476362,12/31/2025,48,12/31/2025,1/31/2026,12/31/2029,0,48,620,,,,,,No,,,,,,,Home Improvement,0.293,0.02442,Current,0.3593,PP-E,1,6500,6500,231.4,,0.3593,0
Prosper,PAR_2026_1,2474105,12/31/2025,60,12/29/2025,1/29/2026,12/29/2030,0,60,642,,,,,,No,,,,,,,Other,0.0839,0.00699,Current,0.0517,PP-AA,0,9238.13,9238.13,189.04,,0.0517,0
Prosper,PAR_2026_1,2474694,12/31/2025,48,12/30/2025,1/30/2026,12/30/2029,0,48,695,,,,,,No,,,,,,,Debt Consolidation,0.096,0.008,Current,0.2206,PP-A,0,16302.58,16302.58,410.35,,0.2206,0
Prosper,PAR_2026_1,2474046,12/31/2025,36,12/29/2025,1/29/2026,12/29/2028,0,36,646,,,,,,No,,,,,,,Debt Consolidation,0.1364,0.01137,Current,0.2746,PP-B,1,4000,4000,136.01,,0.2746,0
Prosper,PAR_2026_1,2460867,12/31/2025,36,12/4/2025,1/4/2026,12/4/2028,0,36,631,,,,,,No,,,,,,,Other,0.277,0.02308,Current,0.2328,PP-E,1,2500,2500,103,,0.2328,0
Prosper,PAR_2026_1,2479993,12/31/2025,60,12/26/2025,1/26/2026,12/26/2030,0,60,699,,,,,,No,,,,,,,Other,0.2385,0.01988,Current,0.3853,PP-D,1,9500,9500,272.47,,0.3853,0
Prosper,PAR_2026_1,2471522,12/31/2025,60,12/23/2025,1/23/2026,12/23/2030,0,60,777,,,,,,No,,,,,,,Debt Consolidation,0.1465,0.01221,Current,0.1539,PP-B,1,21975.61,21975.61,518.77,,0.1539,0
Prosper,PAR_2026_1,2471871,12/31/2025,60,12/23/2025,1/23/2026,12/23/2030,0,60,662,,,,,,No,,,,,,,Debt Consolidation,0.1967,0.01639,Current,0.3589,PP-C,0,41000,41000,1078.73,,0.3589,0
Prosper,PAR_2026_1,2475507,12/31/2025,60,12/30/2025,1/30/2026,12/30/2030,0,60,693,,,,,,No,,,,,,,Debt Consolidation,0.2274,0.01895,Current,0.2221,PP-D,1,12000,12000,336.5,,0.2221,0
Prosper,PAR_2026_1,2478415,12/31/2025,60,12/23/2025,1/23/2026,12/23/2030,0,60,643,,,,,,No,,,,,,,Debt Consolidation,0.0988,0.00823,Current,0.2221,PP-A,0,24997.28,24997.28,529.64,,0.2221,0
Prosper,PAR_2026_1,2464538,12/31/2025,48,12/10/2025,1/10/2026,12/10/2029,0,48,704,,,,,,No,,,,,,,Debt Consolidation,0.1834,0.01528,Current,0.2022,PP-C,0,15500,15500,458.07,,0.2022,0
Prosper,PAR_2026_1,2475327,12/31/2025,60,12/30/2025,1/30/2026,12/30/2030,0,60,711,,,,,,No,,,,,,,Debt Consolidation,0.3025,0.02521,Current,0.0949,PP-E,1,17000,17000,552.62,,0.0949,0
Prosper,PAR_2026_1,2459085,12/31/2025,36,12/2/2025,1/2/2026,12/2/2028,0,36,669,,,,,,No,,,,,,,Household Expenses,0.2281,0.01901,Current,0.1839,PP-E,1,4000,4000,154.44,,0.1839,0
Prosper,PAR_2026_1,2475940,12/31/2025,60,12/19/2025,1/19/2026,12/19/2030,0,60,662,,,,,,No,,,,,,,Large Purchase,0.2629,0.02191,Current,0.1318,PP-E,0,20000,20000,602.25,,0.1318,0
Prosper,PAR_2026_1,2468399,12/31/2025,36,12/16/2025,1/16/2026,12/16/2028,0,36,755,,,,,,No,,,,,,,Home Improvement,0.1364,0.01137,Current,0.0876,PP-B,1,6000,6000,204.02,,0.0876,0
Prosper,PAR_2026_1,2468164,12/31/2025,36,12/9/2025,1/9/2026,12/9/2028,0,36,649,,,,,,No,,,,,,,Debt Consolidation,0.277,0.02308,Current,0.3114,PP-E,1,11109.88,11109.88,457.75,,0.3114,0
Prosper,PAR_2026_1,2475382,12/31/2025,60,12/18/2025,1/18/2026,12/18/2030,0,60,740,,,,,,No,,,,,,,Other,0.0831,0.00693,Current,0.0899,PP-AA,1,15000,15000,306.38,,0.0899,0
Prosper,PAR_2026_1,2478184,12/31/2025,60,12/23/2025,1/23/2026,12/23/2030,0,60,647,,,,,,No,,,,,,,Debt Consolidation,0.281,0.02342,Current,0.2053,PP-E,0,16664.82,16664.82,519.88,,0.2053,0
Prosper,PAR_2026_1,2474376,12/31/2025,60,12/29/2025,1/29/2026,12/29/2030,0,60,740,,,,,,No,,,,,,,Large Purchase,0.2274,0.01895,Current,0.3351,PP-D,0,21000,21000,588.87,,0.3351,0
Prosper,PAR_2026_1,2464082,12/31/2025,60,12/10/2025,1/10/2026,12/10/2030,0,60,674,,,,,,No,,,,,,,Large Purchase,0.2525,0.02104,Current,0.3977,PP-E,1,20000,20000,589.96,,0.3977,0
Prosper,PAR_2026_1,2460527,12/31/2025,60,12/3/2025,1/3/2026,12/3/2030,0,60,719,,,,,,No,,,,,,,Other,0.1085,0.00904,Current,0.1065,PP-A,0,6000,6000,130.01,,0.1065,0
Prosper,PAR_2026_1,2467691,12/31/2025,60,12/16/2025,1/16/2026,12/16/2030,0,60,670,,,,,,No,,,,,,,Debt Consolidation,0.1337,0.01114,Current,0.5455,PP-B,1,30000,30000,688.29,,0.5455,0
Prosper,PAR_2026_1,2464715,12/31/2025,60,12/11/2025,1/11/2026,12/11/2030,0,60,641,,,,,,No,,,,,,,Debt Consolidation,0.2336,0.01947,Current,0.117,PP-D,0,6000,6000,170.39,,0.117,0
Prosper,PAR_2026_1,2467669,12/31/2025,60,12/8/2025,1/8/2026,12/8/2030,0,60,682,,,,,,No,,,,,,,Other,0.2087,0.01739,Current,0.126,PP-C,1,12000,12000,323.76,,0.126,0
Prosper,PAR_2026_1,2476491,12/31/2025,48,12/31/2025,1/31/2026,12/31/2029,0,48,696,,,,,,No,,,,,,,Medical Expenses,0.2739,0.02283,Current,0.0929,PP-E,0,20000,20000,690.08,,0.0929,0
Prosper,PAR_2026_1,2468357,12/31/2025,60,12/16/2025,1/16/2026,12/16/2030,0,60,692,,,,,,No,,,,,,,Other,0.1936,0.01613,Current,0.2627,PP-C,0,10000,10000,261.39,,0.2627,0
Prosper,PAR_2026_1,2472680,12/31/2025,60,12/23/2025,1/23/2026,12/23/2030,0,60,713,,,,,,No,,,,,,,Debt Consolidation,0.2037,0.01698,Current,0.1334,PP-C,0,7691.46,7691.46,205.36,,0.1334,0
Prosper,PAR_2026_1,2468932,12/31/2025,60,12/9/2025,1/9/2026,12/9/2030,0,60,708,,,,,,No,,,,,,,Taxes,0.0944,0.00787,Current,0.1576,PP-AA,1,50000,50000,1048.63,,0.1576,0
Prosper,PAR_2026_1,2473266,12/31/2025,60,12/26/2025,1/26/2026,12/26/2030,0,60,657,,,,,,No,,,,,,,Debt Consolidation,0.3025,0.02521,Current,0.2793,PP-E,0,15000,15000,487.61,,0.2793,0
Prosper,PAR_2026_1,2466994,12/31/2025,60,12/5/2025,1/5/2026,12/5/2030,0,60,691,,,,,,No,,,,,,,Debt Consolidation,0.1125,0.00938,Current,0.1164,PP-A,0,5434.19,5434.19,118.83,,0.1164,0
Prosper,PAR_2026_1,2479960,12/31/2025,60,12/26/2025,1/26/2026,12/26/2030,0,60,696,,,,,,No,,,,,,,Debt Consolidation,0.0865,0.00721,Current,0.2825,PP-AA,0,5000,5000,102.94,,0.2825,0
Prosper,PAR_2026_1,2472894,12/31/2025,36,12/24/2025,1/24/2026,12/24/2028,0,36,648,,,,,,No,,,,,,,Large Purchase,0.1154,0.00962,Current,0.1947,PP-A,0,10868.38,10868.38,358.6,,0.1947,0
Prosper,PAR_2026_1,2463516,12/31/2025,60,12/9/2025,1/9/2026,12/9/2030,0,60,683,,,,,,No,,,,,,,Home Improvement,0.2768,0.02307,Current,0.1329,PP-D,0,20000,20000,618.86,,0.1329,0
Prosper,PAR_2026_1,2474057,12/31/2025,36,12/29/2025,1/29/2026,12/29/2028,0,36,677,,,,,,No,,,,,,,Medical Expenses,0.1348,0.01123,Current,0.2109,PP-B,1,4500,4500,152.67,,0.2109,0
Prosper,PAR_2026_1,2464431,12/31/2025,60,12/10/2025,1/10/2026,12/10/2030,0,60,737,,,,,,No,,,,,,,Debt Consolidation,0.1232,0.01027,Current,0.1436,PP-B,0,17580.49,17580.49,393.92,,0.1436,0
Prosper,PAR_2026_1,2464091,12/31/2025,60,12/10/2025,1/10/2026,12/10/2030,0,60,678,,,,,,No,,,,,,,Debt Consolidation,0.2985,0.02488,Current,0.3859,PP-E,0,18000,18000,580.7,,0.3859,0
Prosper,PAR_2026_1,2481001,12/31/2025,60,12/30/2025,1/30/2026,12/30/2030,0,60,702,,,,,,No,,,,,,,Other,0.1741,0.01451,Current,0.0444,PP-C,0,7000,7000,175.51,,0.0444,0
Prosper,PAR_2026_1,2466359,12/31/2025,60,12/15/2025,1/15/2026,12/15/2030,0,60,672,,,,,,No,,,,,,,Other,0.105,0.00875,Current,0.2255,PP-A,0,15000,15000,322.41,,0.2255,0
Prosper,PAR_2026_1,2482750,12/31/2025,48,12/31/2025,1/31/2026,12/31/2029,0,48,649,,,,,,No,,,,,,,Debt Consolidation,0.2434,0.02028,Current,0.2976,PP-D,0,20000,20000,655.8,,0.2976,0
Prosper,PAR_2026_1,2478340,12/31/2025,36,12/23/2025,1/23/2026,12/23/2028,0,36,644,,,,,,No,,,,,,,Large Purchase,0.2318,0.01932,Current,0.1515,PP-D,0,3332.96,3332.96,129.33,,0.1515,0
