vint_moyy,fico_bkt,fico_bkt_coupon
202212,[620-650),0.230371514450279
202212,[650-680),0.199114081353491
202212,[680-710),0.171631521132027
202212,[710-750),0.134987343824504
202212,[750+),0.110668246860365
202301,[0-620),0.251235298559881
202301,[620-650),0.23034162520937
202301,[650-680),0.192767573305531
202301,[680-710),0.167937761827699
202301,[710-750),0.133587564224597
202301,[750+),0.110716733449211
202302,[0-620),0.245892733258549
202302,[620-650),0.229345449883665
202302,[650-680),0.197344626042135
202302,[680-710),0.174120603457276
202302,[710-750),0.146425452660458
202302,[750+),0.123835348205907
202303,[0-620),0.243116288826359
202303,[620-650),0.229641758955147
202303,[650-680),0.200689577876726
202303,[680-710),0.178813291246699
202303,[710-750),0.153224040285251
202303,[750+),0.122122234647078
202304,[0-620),0.247175908681329
202304,[620-650),0.234559124971422
202304,[650-680),0.200448737028006
202304,[680-710),0.176073672389888
202304,[710-750),0.1525019342949
202304,[750+),0.12309462337091
202305,[0-620),0.248161613413943
202305,[620-650),0.24224658203446
202305,[650-680),0.195836011648826
202305,[680-710),0.176293680091023
202305,[710-750),0.15158021268211
202305,[750+),0.121423577825659
202306,[0-620),0.250454714455518
202306,[620-650),0.244994474714385
202306,[650-680),0.200017100969542
202306,[680-710),0.17865187480399
202306,[710-750),0.152302480560265
202306,[750+),0.121426815351519
202307,[0-620),0.254399127925224
202307,[620-650),0.245786380925053
202307,[650-680),0.199047638139264
202307,[680-710),0.176658985466909
202307,[710-750),0.149389068161737
202307,[750+),0.119462251196984
202308,[0-620),0.258071062395239
202308,[620-650),0.246398930316719
202308,[650-680),0.201822799871911
202308,[680-710),0.178458584046078
202308,[710-750),0.150531128345754
202308,[750+),0.12012231898228
202309,[0-620),0.263565472821025
202309,[620-650),0.25039612449365
202309,[650-680),0.199526323200235
202309,[680-710),0.177016902682717
202309,[710-750),0.150663953053312
202309,[750+),0.11934321583737
202310,[0-620),0.272514828115722
202310,[620-650),0.258158491785029
202310,[650-680),0.207189311218852
202310,[680-710),0.178460876275014
202310,[710-750),0.153809389743433
202310,[750+),0.123897192919705
202311,[0-620),0.275148598553492
202311,[620-650),0.26175309817309
202311,[650-680),0.209246872571477
202311,[680-710),0.183579351899819
202311,[710-750),0.157800230529561
202311,[750+),0.12872430015502
202312,[0-620),0.279229479466661
202312,[620-650),0.263215516350226
202312,[650-680),0.21259285793769
202312,[680-710),0.184136878018774
202312,[710-750),0.158201613342073
202312,[750+),0.129468443644093
202401,[0-620),0.279432930121167
202401,[620-650),0.263244686681022
202401,[650-680),0.210441817907736
202401,[680-710),0.182063215804336
202401,[710-750),0.158478575568276
202401,[750+),0.129238349372762
202402,[0-620),0.280179161266801
202402,[620-650),0.267577323316586
202402,[650-680),0.204395703401232
202402,[680-710),0.180378278774826
202402,[710-750),0.156494226568567
202402,[750+),0.126781038409072
202403,[0-620),0.280620707456041
202403,[620-650),0.265143454680665
202403,[650-680),0.207942906044793
202403,[680-710),0.179413972013856
202403,[710-750),0.15666298098861
202403,[750+),0.128063775485063
202404,[0-620),0.280466820175876
202404,[620-650),0.267136506870569
202404,[650-680),0.208631206265772
202404,[680-710),0.180345209135673
202404,[710-750),0.153691694491061
202404,[750+),0.126941080580018
202405,[0-620),0.280012723054911
202405,[620-650),0.267680675203647
202405,[650-680),0.217814380309739
202405,[680-710),0.187741088482387
202405,[710-750),0.158066856330648
202405,[750+),0.128047898750924
202406,[0-620),0.276593317738282
202406,[620-650),0.267391701171003
202406,[650-680),0.215116740000111
202406,[680-710),0.184227213729856
202406,[710-750),0.155119156023113
202406,[750+),0.123044058260608
202407,[0-620),0.275835505980351
202407,[620-650),0.26426953644584
202407,[650-680),0.210823434924588
202407,[680-710),0.182947499212843
202407,[710-750),0.157344755376473
202407,[750+),0.123881881747295
202408,[0-620),0.276246202291642
202408,[620-650),0.265085711148833
202408,[650-680),0.211900593799135
202408,[680-710),0.184228357773171
202408,[710-750),0.157287178638714
202408,[750+),0.125761480450671
202409,[0-620),0.278072466691782
202409,[620-650),0.263511329220759
202409,[650-680),0.208168272152014
202409,[680-710),0.179270773404901
202409,[710-750),0.152948838080078
202409,[750+),0.122507935207679
202410,[0-620),0.275832660218097
202410,[620-650),0.262132434021924
202410,[650-680),0.205144750586387
202410,[680-710),0.17713689054961
202410,[710-750),0.152623384005954
202410,[750+),0.123495147498069
202411,[0-620),0.274878689112428
202411,[620-650),0.260221393904868
202411,[650-680),0.209853239554611
202411,[680-710),0.181471218397517
202411,[710-750),0.152182145171792
202411,[750+),0.118330113189644
202412,[0-620),0.274570224655802
202412,[620-650),0.258406361646397
202412,[650-680),0.215058729548337
202412,[680-710),0.185352225596826
202412,[710-750),0.156021404685224
202412,[750+),0.122030550280972
202501,[0-620),0.27712552702739
202501,[620-650),0.260979251484611
202501,[650-680),0.19922463738677
202501,[680-710),0.170950707287033
202501,[710-750),0.148603313490103
202501,[750+),0.119679483174159
202502,[0-620),0.272798224309407
202502,[620-650),0.258339006882349
202502,[650-680),0.197716525702725
202502,[680-710),0.169830514185216
202502,[710-750),0.147413762876454
202502,[750+),0.117162744153264
202503,[0-620),0.273586657987332
202503,[620-650),0.259244218567771
202503,[650-680),0.19459556588555
