source_platform,vint_moyy,fico_bkt,fico_bkt_coupon
Prosper,202302,[710-750),0.135769574565839
Prosper,202302,[750+),0.112218923919255
Prosper,202303,[0-620),0.279409998165556
Prosper,202303,[620-650),0.228803241292216
Prosper,202303,[650-680),0.206655616952182
Prosper,202303,[680-710),0.174682436319298
Prosper,202303,[710-750),0.142543096608447
Prosper,202303,[750+),0.114722167440468
Prosper,202304,[0-620),0.282181989924433
Prosper,202304,[620-650),0.228686534236109
Prosper,202304,[650-680),0.208144700103043
Prosper,202304,[680-710),0.177212370485445
Prosper,202304,[710-750),0.146321201261844
Prosper,202304,[750+),0.118158502078064
Prosper,202305,[0-620),0.291742560553633
Prosper,202305,[620-650),0.250851521999677
Prosper,202305,[650-680),0.217210380145435
Prosper,202305,[680-710),0.181562129670896
Prosper,202305,[710-750),0.145157785776161
Prosper,202305,[750+),0.118906009435046
Prosper,202306,[0-620),0.293172823062601
Prosper,202306,[620-650),0.256250945642721
Prosper,202306,[650-680),0.231147018284013
Prosper,202306,[680-710),0.191159443492174
Prosper,202306,[710-750),0.149979528172727
Prosper,202306,[750+),0.119484184138093
Prosper,202307,[0-620),0.291872037914692
Prosper,202307,[620-650),0.247980909806371
Prosper,202307,[650-680),0.22178729209182
Prosper,202307,[680-710),0.18236822163487
Prosper,202307,[710-750),0.147023820757466
Prosper,202307,[750+),0.119093011931629
Prosper,202308,[0-620),0.280250549450549
Prosper,202308,[620-650),0.246452781783943
Prosper,202308,[650-680),0.220937388338615
Prosper,202308,[680-710),0.188690850068568
Prosper,202308,[710-750),0.153315186130317
Prosper,202308,[750+),0.122466892763634
Prosper,202309,[0-620),0.294712734864301
Prosper,202309,[620-650),0.250879966400434
Prosper,202309,[650-680),0.225779892568095
Prosper,202309,[680-710),0.192727893599519
Prosper,202309,[710-750),0.15765952928884
Prosper,202309,[750+),0.125635804484191
Prosper,202310,[0-620),0.296485236220472
Prosper,202310,[620-650),0.251877475415056
Prosper,202310,[650-680),0.225028296842329
Prosper,202310,[680-710),0.192645110919052
Prosper,202310,[710-750),0.157885284191081
Prosper,202310,[750+),0.123489142210001
Prosper,202311,[0-620),0.28913769470405
Prosper,202311,[620-650),0.256570795923604
Prosper,202311,[650-680),0.231558869597228
Prosper,202311,[680-710),0.19530950577878
Prosper,202311,[710-750),0.158828023529971
Prosper,202311,[750+),0.124660738621936
Prosper,202312,[0-620),0.287468438538206
Prosper,202312,[620-650),0.247458859614036
Prosper,202312,[650-680),0.225596098383066
Prosper,202312,[680-710),0.192352186118401
Prosper,202312,[710-750),0.150301174555256
Prosper,202312,[750+),0.120014866664243
Prosper,202401,[0-620),0.283137969924812
Prosper,202401,[620-650),0.242616981579769
Prosper,202401,[650-680),0.221178682055226
Prosper,202401,[680-710),0.188836805401437
Prosper,202401,[710-750),0.155782224034119
Prosper,202401,[750+),0.124114558471414
Prosper,202402,[0-620),0.289381967213115
Prosper,202402,[620-650),0.246235199560113
Prosper,202402,[650-680),0.220379301120473
Prosper,202402,[680-710),0.189149589655152
Prosper,202402,[710-750),0.152581951384259
Prosper,202402,[750+),0.120744850006561
Prosper,202403,[0-620),0.279841379310345
Prosper,202403,[620-650),0.239769979640814
Prosper,202403,[650-680),0.216033257531599
Prosper,202403,[680-710),0.188621542896675
Prosper,202403,[710-750),0.154685989853188
Prosper,202403,[750+),0.124641501905793
Prosper,202404,[0-620),0.28120892494929
Prosper,202404,[620-650),0.238335082193049
Prosper,202404,[650-680),0.213814688097411
Prosper,202404,[680-710),0.18495398232256
Prosper,202404,[710-750),0.151094104234204
Prosper,202404,[750+),0.124383675742634
Prosper,202405,[0-620),0.280858558558559
Prosper,202405,[620-650),0.242462912437871
Prosper,202405,[650-680),0.221100672324849
Prosper,202405,[680-710),0.191549508207614
Prosper,202405,[710-750),0.156132511982653
Prosper,202405,[750+),0.125471868263149
Prosper,202406,[0-620),0.271333636363636
Prosper,202406,[620-650),0.247800352461961
Prosper,202406,[650-680),0.231361120768512
Prosper,202406,[680-710),0.199239341601505
Prosper,202406,[710-750),0.148077004313961
Prosper,202406,[750+),0.116929357440501
Prosper,202407,[0-620),0.273578947368421
Prosper,202407,[620-650),0.237560658983094
Prosper,202407,[650-680),0.222506085719094
Prosper,202407,[680-710),0.191216192777292
Prosper,202407,[710-750),0.148388256830295
Prosper,202407,[750+),0.11963273570522
Prosper,202408,[0-620),0.269477397260274
Prosper,202408,[620-650),0.243289116182899
Prosper,202408,[650-680),0.220683129160633
Prosper,202408,[680-710),0.192507697985184
Prosper,202408,[710-750),0.150722228188844
Prosper,202408,[750+),0.123604804504949
Prosper,202409,[0-620),0.275955428105992
Prosper,202409,[620-650),0.231836873516823
Prosper,202409,[650-680),0.212398697868388
Prosper,202409,[680-710),0.180643312333801
Prosper,202409,[710-750),0.143787634458611
Prosper,202409,[750+),0.115485478061429
Prosper,202410,[0-620),0.271050749680432
Prosper,202410,[620-650),0.240148888123078
Prosper,202410,[650-680),0.216947511345135
Prosper,202410,[680-710),0.182917904824353
Prosper,202410,[710-750),0.1440266525224
Prosper,202410,[750+),0.116570106866419
Prosper,202411,[0-620),0.273144128260594
Prosper,202411,[620-650),0.238153319140493
Prosper,202411,[650-680),0.217422786130748
Prosper,202411,[680-710),0.183730218070365
Prosper,202411,[710-750),0.146999725527133
Prosper,202411,[750+),0.120100850630625
Prosper,202412,[0-620),0.265086452797189
Prosper,202412,[620-650),0.237209164597519
Prosper,202412,[650-680),0.217661601459642
Prosper,202412,[680-710),0.186530972112163
Prosper,202412,[710-750),0.14612114846273
Prosper,202412,[750+),0.119354300858366
Prosper,202501,[0-620),0.272671645284499
Prosper,202501,[620-650),0.236695367877474
Prosper,202501,[650-680),0.217269495925231
Prosper,202501,[680-710),0.181340731006243
Prosper,202501,[710-750),0.145144737433585
Prosper,202501,[750+),0.119059234126735
Prosper,202502,[0-620),0.270412471533645
Prosper,202502,[620-650),0.232430644115803
Prosper,202502,[650-680),0.209658958571095
Prosper,202502,[680-710),0.180293696096095
Prosper,202502,[710-750),0.142011514475176
Prosper,202502,[750+),0.118594728695336
Prosper,202503,[0-620),0.26826057680766
Prosper,202503,[620-650),0.231745661270409
Prosper,202503,[650-680),0.207913571761308
Prosper,202503,[680-710),0.175464296625917
Prosper,202503,[710-750),0.139524061296699
Prosper,202503,[750+),0.112362819427015
Prosper,202504,[0-620),0.265167050336507
Prosper,202504,[620-650),0.229588242898864
Prosper,202504,[650-680),0.207619441722419
Prosper,202504,[680-710),0.173278975864197
Prosper,202504,[710-750),0.137131178908595
Prosper,202504,[750+),0.114411534609647
Prosper,202505,[0-620),0.26803595612839
Prosper,202505,[620-650),0.229583756116119
Prosper,202505,[650-680),0.209679242472331
Prosper,202505,[680-710),0.175493848707402
Prosper,202505,[710-750),0.137422879326301
Prosper,202505,[750+),0.113372485060292
Prosper,202506,[0-620),0.259479521508639
Prosper,202506,[620-650),0.228361982464684
Prosper,202506,[650-680),0.204978738553544
Prosper,202506,[680-710),0.174478459153369
Prosper,202506,[710-750),0.136454595395719
Prosper,202506,[750+),0.113517428056323
Prosper,202507,[0-620),0.262868363492633
Prosper,202507,[620-650),0.225266194373178
Prosper,202507,[650-680),0.202469767612799
Prosper,202507,[680-710),0.171797901228094
Prosper,202507,[710-750),0.133954063948533
Prosper,202507,[750+),0.111309743699922
Prosper,202508,[0-620),0.258414166398487
Prosper,202508,[620-650),0.216154098156601
Prosper,202508,[650-680),0.199276423651415
Prosper,202508,[680-710),0.170859600086497
Prosper,202508,[710-750),0.134020019782375
Prosper,202508,[750+),0.111879425152061
Prosper,202509,[0-620),0.260654635191561
Prosper,202509,[620-650),0.224773919205003
Prosper,202509,[650-680),0.200992150725911
Prosper,202509,[680-710),0.173402268518403
Prosper,202509,[710-750),0.13386248875867
Prosper,202509,[750+),0.110360568957244
Prosper,202510,[0-620),0.255909621165652
Prosper,202510,[620-650),0.223926903629349
Prosper,202510,[650-680),0.200306649321701
Prosper,202510,[680-710),0.171717350832831
Prosper,202510,[710-750),0.136098940747431
Prosper,202510,[750+),0.112819537756833
Prosper,202511,[0-620),0.234226777768544
Prosper,202511,[620-650),0.219480613578492
Prosper,202511,[650-680),0.196033965160981
Prosper,202511,[680-710),0.169181059002212
Prosper,202511,[710-750),0.135728720615824
Prosper,202511,[750+),0.113743772907094
Prosper,202512,[0-620),0.239888573855901
Prosper,202512,[620-650),0.209740428677155
Prosper,202512,[650-680),0.187032157490738
Prosper,202512,[680-710),0.154164045034184
Prosper,202512,[710-750),0.127545110237256
Prosper,202512,[750+),0.109262772164783
Prosper,202601,[0-620),0.245463237326428
Prosper,202601,[620-650),0.215023395480086
Prosper,202601,[650-680),0.187909454656684
Prosper,202601,[680-710),0.14912868275532
Prosper,202601,[710-750),0.126241407325286
Prosper,202601,[750+),0.107751898736952
Prosper,202602,[0-620),0.247048370160606
Prosper,202602,[620-650),0.218303386545438
Prosper,202602,[650-680),0.19041602677937
Prosper,202602,[680-710),0.151761811755211
Prosper,202602,[710-750),0.126050443798759
Prosper,202602,[750+),0.10570232203069
Prosper,202603,[0-620),0.247048370160606
Prosper,202603,[620-650),0.218303386545438
Prosper,202603,[650-680),0.19041602677937
Prosper,202603,[680-710),0.151761811755211
Prosper,202603,[710-750),0.126050443798759
Prosper,202603,[750+),0.10570232203069
Prosper,202604,[0-620),0.247048370160606
Prosper,202604,[620-650),0.218303386545438
Prosper,202604,[650-680),0.19041602677937
Prosper,202604,[680-710),0.151761811755211
Prosper,202604,[710-750),0.126050443798759
Prosper,202604,[750+),0.10570232203069
Prosper,202605,[0-620),0.247048370160606
Prosper,202605,[620-650),0.218303386545438
Prosper,202605,[650-680),0.19041602677937
Prosper,202605,[680-710),0.151761811755211
Prosper,202605,[710-750),0.126050443798759
Prosper,202605,[750+),0.10570232203069
Upgrade,201704,[620-650),0.2399
Upgrade,201704,[650-680),0.271365517241379
Upgrade,201704,[680-710),0.13718813559322
Upgrade,201704,[750+),0.0499
Upgrade,201705,[620-650),0.284010701332158
Upgrade,201705,[650-680),0.22506634732625
Upgrade,201705,[680-710),0.177180396144664
Upgrade,201705,[710-750),0.143791625615764
Upgrade,201705,[750+),0.0499
Upgrade,201706,[620-650),0.254961115073412
Upgrade,201706,[650-680),0.207777231310741
Upgrade,201706,[680-710),0.154997074944931
Upgrade,201706,[710-750),0.111630513290889
Upgrade,201706,[750+),0.0616647058823529
Upgrade,201707,[620-650),0.248989054382907
Upgrade,201707,[650-680),0.201453398476555
Upgrade,201707,[680-710),0.15509571828373
Upgrade,201707,[710-750),0.131364510692934
Upgrade,201707,[750+),0.0668119917653114
Upgrade,201708,[620-650),0.256408391424654
Upgrade,201708,[650-680),0.199750499021526
Upgrade,201708,[680-710),0.149227808099603
Upgrade,201708,[710-750),0.119128215767635
Upgrade,201708,[750+),0.0668119917653114
Upgrade,201709,[620-650),0.231036054174037
Upgrade,201709,[650-680),0.182611289860249
Upgrade,201709,[680-710),0.131477484906134
Upgrade,201709,[710-750),0.112656436367065
Upgrade,201709,[750+),0.0616183311210015
Upgrade,201710,[620-650),0.232247754622017
Upgrade,201710,[650-680),0.169561629430414
Upgrade,201710,[680-710),0.126037426325518
Upgrade,201710,[710-750),0.109526762357958
Upgrade,201710,[750+),0.0616404298066763
Upgrade,201711,[620-650),0.240636976185645
Upgrade,201711,[650-680),0.163190711667745
Upgrade,201711,[680-710),0.124064558223952
Upgrade,201711,[710-750),0.0999927209330495
Upgrade,201711,[750+),0.0575809972904514
Upgrade,201712,[620-650),0.237615538991642
Upgrade,201712,[650-680),0.17120950920972
Upgrade,201712,[680-710),0.125533395035982
Upgrade,201712,[710-750),0.101568522145363
Upgrade,201712,[750+),0.0591206334426295
Upgrade,201801,[620-650),0.236408000589642
Upgrade,201801,[650-680),0.169356090972301
Upgrade,201801,[680-710),0.12644741592977
Upgrade,201801,[710-750),0.0991461824166762
Upgrade,201801,[750+),0.056830777258388
Upgrade,201802,[620-650),0.238133914319217
Upgrade,201802,[650-680),0.173305651618572
Upgrade,201802,[680-710),0.131160784383699
Upgrade,201802,[710-750),0.105679002395765
Upgrade,201802,[750+),0.0592495159165378
Upgrade,201803,[620-650),0.242399762944376
Upgrade,201803,[650-680),0.175411729600304
Upgrade,201803,[680-710),0.128975741775721
Upgrade,201803,[710-750),0.105812904948859
Upgrade,201803,[750+),0.0684813473538195
Upgrade,201804,[0-620),0.2525
Upgrade,201804,[620-650),0.236448270015462
Upgrade,201804,[650-680),0.171173510140132
Upgrade,201804,[680-710),0.127540450161298
Upgrade,201804,[710-750),0.109463352192798
Upgrade,201804,[750+),0.0663625216305009
Upgrade,201805,[0-620),0.210469426751592
Upgrade,201805,[620-650),0.231810215044505
Upgrade,201805,[650-680),0.167403817373342
Upgrade,201805,[680-710),0.124723840605811
Upgrade,201805,[710-750),0.10388783742895
Upgrade,201805,[750+),0.0629329052607724
Upgrade,201806,[0-620),0.19080904208166
Upgrade,201806,[620-650),0.234302002270774
Upgrade,201806,[650-680),0.171145061082674
Upgrade,201806,[680-710),0.127659188929011
Upgrade,201806,[710-750),0.103259023593816
Upgrade,201806,[750+),0.0631083375407278
Upgrade,201807,[0-620),0.213207407173529
Upgrade,201807,[620-650),0.239977136172028
Upgrade,201807,[650-680),0.181063043033629
Upgrade,201807,[680-710),0.137952404236663
Upgrade,201807,[710-750),0.117189937952976
Upgrade,201807,[750+),0.074732189069452
Upgrade,201808,[0-620),0.183307379967632
Upgrade,201808,[620-650),0.241642726036101
Upgrade,201808,[650-680),0.178294776649423
Upgrade,201808,[680-710),0.141244691279181
Upgrade,201808,[710-750),0.116424397275441
Upgrade,201808,[750+),0.0785800337205142
Upgrade,201809,[0-620),0.192166609579877
Upgrade,201809,[620-650),0.241216790554645
Upgrade,201809,[650-680),0.177299880145404
Upgrade,201809,[680-710),0.144061512267685
Upgrade,201809,[710-750),0.111502503042545
Upgrade,201809,[750+),0.0784282336861613
Upgrade,201810,[0-620),0.18975460581689
Upgrade,201810,[620-650),0.243843590309603
Upgrade,201810,[650-680),0.181177322532218
Upgrade,201810,[680-710),0.14723427397435
Upgrade,201810,[710-750),0.11394079295728
Upgrade,201810,[750+),0.0771276375632161
Upgrade,201811,[0-620),0.234455835689978
Upgrade,201811,[620-650),0.250991852581524
Upgrade,201811,[650-680),0.18082787209816
Upgrade,201811,[680-710),0.147398617630648
Upgrade,201811,[710-750),0.104845652621117
Upgrade,201811,[750+),0.0850182180258415
Upgrade,201812,[0-620),0.217453742679886
Upgrade,201812,[620-650),0.230377726244434
Upgrade,201812,[650-680),0.17048692576108
Upgrade,201812,[680-710),0.142012765598391
Upgrade,201812,[710-750),0.103451150818058
Upgrade,201812,[750+),0.0869460578558173
Upgrade,201901,[0-620),0.209674302128004
Upgrade,201901,[620-650),0.237932989922491
Upgrade,201901,[650-680),0.176122867791792
Upgrade,201901,[680-710),0.143778877727752
Upgrade,201901,[710-750),0.100978251241074
Upgrade,201901,[750+),0.0870803831149345
Upgrade,201902,[0-620),0.235102810387762
Upgrade,201902,[620-650),0.2502360215975
Upgrade,201902,[650-680),0.180457379457126
Upgrade,201902,[680-710),0.147362804890101
Upgrade,201902,[710-750),0.105150497038135
Upgrade,201902,[750+),0.0889612581554218
Upgrade,201903,[0-620),0.265675050847458
Upgrade,201903,[620-650),0.248706292960478
Upgrade,201903,[650-680),0.183020976996505
Upgrade,201903,[680-710),0.147857586893087
Upgrade,201903,[710-750),0.10729911455591
Upgrade,201903,[750+),0.0890413810702389
Upgrade,201904,[0-620),0.237554970445997
Upgrade,201904,[620-650),0.245604447581735
Upgrade,201904,[650-680),0.180965405515728
Upgrade,201904,[680-710),0.148561136006954
Upgrade,201904,[710-750),0.109291434171754
Upgrade,201904,[750+),0.0874845225422577
Upgrade,201905,[0-620),0.259378713371506
Upgrade,201905,[620-650),0.246764897481108
Upgrade,201905,[650-680),0.181189363186604
Upgrade,201905,[680-710),0.151073561120772
Upgrade,201905,[710-750),0.112536577352468
Upgrade,201905,[750+),0.0867355662313945
Upgrade,201906,[0-620),0.249052176359639
Upgrade,201906,[620-650),0.245727181932204
Upgrade,201906,[650-680),0.176350548578887
Upgrade,201906,[680-710),0.150945916987298
Upgrade,201906,[710-750),0.111483111308031
Upgrade,201906,[750+),0.090177591262493
Upgrade,201907,[0-620),0.242822430488311
Upgrade,201907,[620-650),0.245574797131409
Upgrade,201907,[650-680),0.170475983125576
Upgrade,201907,[680-710),0.146086608485662
Upgrade,201907,[710-750),0.113517809322238
Upgrade,201907,[750+),0.0922829600004573
Upgrade,201908,[0-620),0.237476887880958
Upgrade,201908,[620-650),0.245736796508656
Upgrade,201908,[650-680),0.168550080361842
Upgrade,201908,[680-710),0.143924079803761
Upgrade,201908,[710-750),0.111738386343316
Upgrade,201908,[750+),0.0912537031524224
Upgrade,201909,[0-620),0.245915206344028
Upgrade,201909,[620-650),0.244011267478111
Upgrade,201909,[650-680),0.169421195513453
Upgrade,201909,[680-710),0.140452540913358
Upgrade,201909,[710-750),0.104080901779212
Upgrade,201909,[750+),0.0816011594804673
Upgrade,201910,[0-620),0.243473201401008
Upgrade,201910,[620-650),0.247318965332531
Upgrade,201910,[650-680),0.161592881056492
Upgrade,201910,[680-710),0.14131466577278
Upgrade,201910,[710-750),0.102156184948579
Upgrade,201910,[750+),0.0839986504028737
Upgrade,201911,[0-620),0.24640641775772
Upgrade,201911,[620-650),0.244053741744247
Upgrade,201911,[650-680),0.15716035347107
Upgrade,201911,[680-710),0.125694123031065
Upgrade,201911,[710-750),0.09096878853114
Upgrade,201911,[750+),0.0814015045980544
Upgrade,201912,[0-620),0.262828621000959
Upgrade,201912,[620-650),0.250558458918297
Upgrade,201912,[650-680),0.150097906071931
Upgrade,201912,[680-710),0.110605657409729
Upgrade,201912,[710-750),0.0822185891109018
Upgrade,201912,[750+),0.079306581421147
Upgrade,202001,[0-620),0.262610975269222
Upgrade,202001,[620-650),0.252474331826677
Upgrade,202001,[650-680),0.149068276408708
Upgrade,202001,[680-710),0.112307038490243
Upgrade,202001,[710-750),0.0823880332012172
Upgrade,202001,[750+),0.0769096909503292
Upgrade,202002,[0-620),0.267898899410617
Upgrade,202002,[620-650),0.255140915627703
Upgrade,202002,[650-680),0.149843348938203
Upgrade,202002,[680-710),0.126589970273823
Upgrade,202002,[710-750),0.0899272311210986
Upgrade,202002,[750+),0.0780899698558584
Upgrade,202003,[0-620),0.266718043867745
Upgrade,202003,[620-650),0.249638601382697
Upgrade,202003,[650-680),0.160272989828974
Upgrade,202003,[680-710),0.132976465611416
Upgrade,202003,[710-750),0.093433209654599
Upgrade,202003,[750+),0.0796184342859029
Upgrade,202004,[0-620),0.271001555826363
Upgrade,202004,[620-650),0.258062624608686
Upgrade,202004,[650-680),0.170155390714279
Upgrade,202004,[680-710),0.149995326021257
Upgrade,202004,[710-750),0.0987695777120376
Upgrade,202004,[750+),0.0851863006133186
Upgrade,202005,[0-620),0.242576671139814
Upgrade,202005,[620-650),0.242980342940533
Upgrade,202005,[650-680),0.19364925588178
Upgrade,202005,[680-710),0.186348433373277
Upgrade,202005,[710-750),0.100203742141037
Upgrade,202005,[750+),0.0843112668214589
Upgrade,202006,[0-620),0.239568942831216
Upgrade,202006,[620-650),0.239621898261098
Upgrade,202006,[650-680),0.185352415748971
Upgrade,202006,[680-710),0.165864859472275
Upgrade,202006,[710-750),0.100967038949802
Upgrade,202006,[750+),0.0843511398404881
Upgrade,202007,[0-620),0.236025189245775
Upgrade,202007,[620-650),0.233934320816817
Upgrade,202007,[650-680),0.183046782823366
Upgrade,202007,[680-710),0.160755264468202
Upgrade,202007,[710-750),0.107644839018184
Upgrade,202007,[750+),0.0884529250601994
Upgrade,202008,[0-620),0.230338611756915
Upgrade,202008,[620-650),0.228270006643391
Upgrade,202008,[650-680),0.160848154674514
Upgrade,202008,[680-710),0.139557451539651
Upgrade,202008,[710-750),0.100278486888301
Upgrade,202008,[750+),0.0874406871491795
Upgrade,202009,[0-620),0.250179600712964
Upgrade,202009,[620-650),0.231033509280013
Upgrade,202009,[650-680),0.152863552957454
Upgrade,202009,[680-710),0.132422382225203
Upgrade,202009,[710-750),0.0910419623545862
Upgrade,202009,[750+),0.0837604372298935
Upgrade,202010,[0-620),0.251306489891245
Upgrade,202010,[620-650),0.232778755106792
Upgrade,202010,[650-680),0.148128780672006
Upgrade,202010,[680-710),0.133080380442009
Upgrade,202010,[710-750),0.091777037853311
Upgrade,202010,[750+),0.0848350030999608
Upgrade,202011,[0-620),0.254710196235904
Upgrade,202011,[620-650),0.233950181750212
Upgrade,202011,[650-680),0.148834373896133
Upgrade,202011,[680-710),0.133564702591365
Upgrade,202011,[710-750),0.0977241311593808
Upgrade,202011,[750+),0.0900668965851603
Upgrade,202012,[0-620),0.254906467678663
Upgrade,202012,[620-650),0.233434943809103
Upgrade,202012,[650-680),0.145369165597594
Upgrade,202012,[680-710),0.127822820675403
Upgrade,202012,[710-750),0.0917595507007741
Upgrade,202012,[750+),0.0865156985367908
Upgrade,202101,[0-620),0.256088333670139
Upgrade,202101,[620-650),0.228703018652037
Upgrade,202101,[650-680),0.125139170938354
Upgrade,202101,[680-710),0.112499386094346
Upgrade,202101,[710-750),0.0833281965666575
Upgrade,202101,[750+),0.0734197157407768
Upgrade,202102,[0-620),0.251455246543686
Upgrade,202102,[620-650),0.222703242551365
Upgrade,202102,[650-680),0.119154319148822
Upgrade,202102,[680-710),0.105587258394946
Upgrade,202102,[710-750),0.078689960512233
Upgrade,202102,[750+),0.0706309196096119
Upgrade,202103,[0-620),0.250349883120567
Upgrade,202103,[620-650),0.224358509524537
Upgrade,202103,[650-680),0.124861948483651
Upgrade,202103,[680-710),0.107236334045806
Upgrade,202103,[710-750),0.0774287798944759
Upgrade,202103,[750+),0.0684319570554754
Upgrade,202104,[0-620),0.249913749080866
Upgrade,202104,[620-650),0.225648000448369
Upgrade,202104,[650-680),0.121915348853466
Upgrade,202104,[680-710),0.105440599449752
Upgrade,202104,[710-750),0.0742805072839127
Upgrade,202104,[750+),0.0644355913164873
Upgrade,202105,[0-620),0.240643110882202
Upgrade,202105,[620-650),0.220693342915344
Upgrade,202105,[650-680),0.123530923596457
Upgrade,202105,[680-710),0.101980283381641
Upgrade,202105,[710-750),0.0714850982226836
Upgrade,202105,[750+),0.063921802607336
Upgrade,202106,[0-620),0.226883028955073
Upgrade,202106,[620-650),0.210085721520536
Upgrade,202106,[650-680),0.126437323505551
Upgrade,202106,[680-710),0.0995443099080541
Upgrade,202106,[710-750),0.0710706001079371
Upgrade,202106,[750+),0.0648683466847375
Upgrade,202107,[0-620),0.222974493694544
Upgrade,202107,[620-650),0.205029888845719
Upgrade,202107,[650-680),0.124427115070993
Upgrade,202107,[680-710),0.0981221123756714
Upgrade,202107,[710-750),0.0707918428676692
Upgrade,202107,[750+),0.0639419142152062
Upgrade,202108,[0-620),0.226057075795036
Upgrade,202108,[620-650),0.202687645400976
Upgrade,202108,[650-680),0.129474426022071
Upgrade,202108,[680-710),0.100116172996819
Upgrade,202108,[710-750),0.0709579918357576
Upgrade,202108,[750+),0.0641277300497618
Upgrade,202109,[0-620),0.216091576295227
Upgrade,202109,[620-650),0.198112093343782
Upgrade,202109,[650-680),0.127977998562318
Upgrade,202109,[680-710),0.0988094080225625
Upgrade,202109,[710-750),0.0692335601316959
Upgrade,202109,[750+),0.0645015274754002
Upgrade,202110,[0-620),0.205567542343706
Upgrade,202110,[620-650),0.194147107785724
Upgrade,202110,[650-680),0.117252936632412
Upgrade,202110,[680-710),0.0943851588739105
Upgrade,202110,[710-750),0.0715723496370401
Upgrade,202110,[750+),0.0666366860272211
Upgrade,202111,[0-620),0.20594350665486
Upgrade,202111,[620-650),0.18610201915655
Upgrade,202111,[650-680),0.113847308249111
Upgrade,202111,[680-710),0.0899448885827529
Upgrade,202111,[710-750),0.0667982057940127
Upgrade,202111,[750+),0.0627101743776712
Upgrade,202112,[0-620),0.20591734965469
Upgrade,202112,[620-650),0.18776147190356
Upgrade,202112,[650-680),0.116718142041182
Upgrade,202112,[680-710),0.0899765105924628
Upgrade,202112,[710-750),0.066528562308871
Upgrade,202112,[750+),0.0619913628328327
Upgrade,202201,[0-620),0.201794934686746
Upgrade,202201,[620-650),0.187387237331889
Upgrade,202201,[650-680),0.118663775210968
Upgrade,202201,[680-710),0.0894013960374891
Upgrade,202201,[710-750),0.0665478603729612
Upgrade,202201,[750+),0.0637323833893079
Upgrade,202202,[0-620),0.203795851705263
Upgrade,202202,[620-650),0.186031389434515
Upgrade,202202,[650-680),0.118569654268931
Upgrade,202202,[680-710),0.0888441489236759
Upgrade,202202,[710-750),0.0667449384182814
Upgrade,202202,[750+),0.0627700765107884
Upgrade,202203,[0-620),0.198038095054215
Upgrade,202203,[620-650),0.186427566747064
Upgrade,202203,[650-680),0.118539993958138
Upgrade,202203,[680-710),0.0880577788951
Upgrade,202203,[710-750),0.0664506151266009
Upgrade,202203,[750+),0.0625272899385625
Upgrade,202204,[0-620),0.200097054742069
Upgrade,202204,[620-650),0.186613512909056
Upgrade,202204,[650-680),0.116205538053093
Upgrade,202204,[680-710),0.0874563282524448
Upgrade,202204,[710-750),0.0673541545026821
Upgrade,202204,[750+),0.0630643987611298
Upgrade,202205,[0-620),0.203111288997737
Upgrade,202205,[620-650),0.187717007018635
Upgrade,202205,[650-680),0.114332890649913
Upgrade,202205,[680-710),0.0877460335247465
Upgrade,202205,[710-750),0.0669478959210955
Upgrade,202205,[750+),0.0631970077344633
Upgrade,202206,[0-620),0.206380049210985
Upgrade,202206,[620-650),0.194761851519274
Upgrade,202206,[650-680),0.121391220946957
Upgrade,202206,[680-710),0.0896280270966754
Upgrade,202206,[710-750),0.0685493221493823
Upgrade,202206,[750+),0.0643276106964199
Upgrade,202207,[0-620),0.221228390647342
Upgrade,202207,[620-650),0.207923634534621
Upgrade,202207,[650-680),0.144229047778753
Upgrade,202207,[680-710),0.102627744780963
Upgrade,202207,[710-750),0.0748821518882563
Upgrade,202207,[750+),0.0693054561161106
Upgrade,202208,[0-620),0.219735749922261
Upgrade,202208,[620-650),0.217885670793037
Upgrade,202208,[650-680),0.155117767707113
Upgrade,202208,[680-710),0.109697050931355
Upgrade,202208,[710-750),0.0812775844943602
Upgrade,202208,[750+),0.0755250315517306
Upgrade,202209,[0-620),0.235064986679808
Upgrade,202209,[620-650),0.22531223898523
Upgrade,202209,[650-680),0.163179885230002
Upgrade,202209,[680-710),0.11756944540287
Upgrade,202209,[710-750),0.0842062762158047
Upgrade,202209,[750+),0.0786429656997848
Upgrade,202210,[0-620),0.241758948536861
Upgrade,202210,[620-650),0.231182982378565
Upgrade,202210,[650-680),0.16407421599944
Upgrade,202210,[680-710),0.126497268930324
Upgrade,202210,[710-750),0.0953184941236551
Upgrade,202210,[750+),0.0882675986171248
Upgrade,202211,[0-620),0.238702946799981
Upgrade,202211,[620-650),0.234824411349826
Upgrade,202211,[650-680),0.169175273369687
Upgrade,202211,[680-710),0.136739110578522
Upgrade,202211,[710-750),0.102921949078606
Upgrade,202211,[750+),0.0923814634714463
Upgrade,202212,[0-620),0.243858803494421
Upgrade,202212,[620-650),0.238639991152455
Upgrade,202212,[650-680),0.165734230187893
Upgrade,202212,[680-710),0.13717159427489
Upgrade,202212,[710-750),0.105038031541549
Upgrade,202212,[750+),0.0960639778019956
Upgrade,202301,[0-620),0.251588298082154
Upgrade,202301,[620-650),0.243178489942108
Upgrade,202301,[650-680),0.162538974338225
Upgrade,202301,[680-710),0.143434245126267
Upgrade,202301,[710-750),0.110257937884681
Upgrade,202301,[750+),0.0970489644042828
Upgrade,202302,[0-620),0.252520176039196
Upgrade,202302,[620-650),0.244910096541886
Upgrade,202302,[650-680),0.168600796086518
