vint_moyy,fico_bkt,fico_bkt_coupon
202109,620-660,0.09664421289573046
202109,660-700,0.07277700678583252
202109,700-740,0.052785470743354
202109,740+,0.03633494168301722
202109,<540,0.07855974683544303
202110,540-580,0.12706738898756662
202110,580-620,0.12519659257612803
202110,620-660,0.10023617637121297
202110,660-700,0.07603584443370834
202110,700-740,0.0568016457009467
202110,740+,0.038026938975869375
202110,<540,0.08523341346153845
202111,540-580,0.12243090182648401
202111,580-620,0.12328267633816908
202111,620-660,0.09772119410085633
202111,660-700,0.07478492875356232
202111,700-740,0.05473100486668038
202111,740+,0.0358334304446542
202111,<540,0.07513929539295393
202112,540-580,0.12220934668071655
202112,580-620,0.11948894423791821
202112,620-660,0.09502477115574581
202112,660-700,0.07124345645726611
202112,700-740,0.04991993244731625
202112,740+,0.032151503915016706
202112,<540,0.07132615071283097
202201,540-580,0.12835983511953833
202201,580-620,0.11932730706610224
202201,620-660,0.0929802057735011
202201,660-700,0.07173917450278772
202201,700-740,0.05199692609502069
202201,740+,0.035290532310553235
202201,<540,0.07283741496598639
202202,540-580,0.13412285232067508
202202,580-620,0.12427757843435881
202202,620-660,0.09501154110078627
202202,660-700,0.07302259268621503
202202,700-740,0.05401350003655773
202202,740+,0.03770424392242557
202202,<540,0.07789460093896715
202203,540-580,0.1336097308662742
202203,580-620,0.12903454330475908
202203,620-660,0.09985543328550933
202203,660-700,0.07557758379888269
202203,700-740,0.05531179904574796
202203,740+,0.036544577589526374
202203,<540,0.08473820466786355
202204,540-580,0.1336452272727273
202204,580-620,0.13448328374357588
202204,620-660,0.10544098632199775
202204,660-700,0.0802394778332813
202204,700-740,0.05966616809116809
202204,740+,0.04190668476221449
202204,<540,0.0808004576659039
202205,540-580,0.12714202830188678
202205,580-620,0.1299666749226006
202205,620-660,0.10164993928070995
202205,660-700,0.0763043920955677
202205,700-740,0.055881655555555555
202205,740+,0.04011328656437781
202205,<540,0.08013988738738739
202206,540-580,0.13547732303732304
202206,580-620,0.13424214477211796
202206,620-660,0.10599496967071058
202206,660-700,0.08159421958259325
202206,700-740,0.059398959026440205
202206,740+,0.042321086866658794
202206,<540,0.089117182320442
202207,540-580,0.14014635220125787
202207,580-620,0.13656238186462324
202207,620-660,0.11285568718952281
202207,660-700,0.0888767219806549
202207,700-740,0.06785893194423624
202207,740+,0.04638033802893506
202207,<540,0.11229525691699604
202208,540-580,0.14091918191603875
202208,580-620,0.13553634788403865
202208,620-660,0.1105418574610245
202208,660-700,0.08876610383747179
202208,700-740,0.06722361587420442
202208,740+,0.046905947369807445
202208,<540,0.13231184210526314
202209,540-580,0.13788109557109557
202209,580-620,0.1313694731754471
202209,620-660,0.10806318666916308
202209,660-700,0.08800317796166335
202209,700-740,0.06723780496646728
202209,740+,0.04772185215553943
202209,<540,0.13275895953757227
202210,540-580,0.14669103194103195
202210,580-620,0.13762344976076554
202210,620-660,0.11516062367416206
202210,660-700,0.09411750946969698
202210,700-740,0.07305069414316702
202210,740+,0.05083545342201868
202210,<540,0.1365091463414634
202211,540-580,0.15076257790368272
202211,580-620,0.1431960825892857
202211,620-660,0.11661317576870124
202211,660-700,0.09654837333333334
202211,700-740,0.0747050184774575
202211,740+,0.056370397547903975
202211,<540,0.14634307142857142
202212,540-580,0.1512291144414169
202212,580-620,0.14404298603026774
202212,620-660,0.11520453313880784
202212,660-700,0.0949639642620781
202212,700-740,0.07410831346455965
202212,740+,0.056349249155624836
202212,<540,0.14554672413793104
202301,540-580,0.15713887287024902
202301,580-620,0.14660723966118583
202301,620-660,0.1208977607165707
202301,660-700,0.10245655764424644
202301,700-740,0.08170067768433405
202301,740+,0.06180152688172043
202301,<540,0.1529192546583851
202302,540-580,0.15972188552188551
202302,580-620,0.14920491177873152
202302,620-660,0.11689006552853941
202302,660-700,0.10054100587725215
202302,700-740,0.07917401268498943
202302,740+,0.05921703512801838
202302,<540,0.15527635467980297
202303,540-580,0.16462379963898915
202303,580-620,0.15019083426861204
202303,620-660,0.11613197188701764
202303,660-700,0.09954657203026285
202303,700-740,0.0746788423677648
202303,740+,0.05311389404653735
202303,<540,0.1569325892857143
202304,540-580,0.15612063593004769
202304,580-620,0.1429941627296588
202304,620-660,0.11635642477019836
202304,660-700,0.1013547797687351
202304,700-740,0.07777649682860528
202304,740+,0.05470361526717557
202304,<540,0.1503370786516854
202305,540-580,0.15551636690647483
202305,580-620,0.14340909627879503
202305,620-660,0.11636480364999185
202305,660-700,0.09954166804067052
202305,700-740,0.07777502092050209
202305,740+,0.05748947903909562
202305,<540,0.14917184466019417
202306,540-580,0.15488735470941886
202306,580-620,0.14351047495120364
202306,620-660,0.11542158258969222
202306,660-700,0.09938078816318711
202306,700-740,0.07727791088542411
202306,740+,0.057743127655824705
202306,<540,0.1522157894736842
202307,540-580,0.1565230607966457
202307,580-620,0.14320794947994056
202307,620-660,0.11713887030843553
202307,660-700,0.10144984123929567
202307,700-740,0.07929281106651377
202307,740+,0.05924778699471437
202307,<540,0.1475153846153846
202308,540-580,0.15723645569620254
202308,580-620,0.14788106812447435
202308,620-660,0.11787372682718944
202308,660-700,0.10351879135850525
202308,700-740,0.08241302772643253
202308,740+,0.0630655312197483
202308,<540,0.1512857142857143
202309,540-580,0.15583675
202309,580-620,0.14707036082474226
202309,620-660,0.12185953488372094
202309,660-700,0.10505002521653328
202309,700-740,0.08262387186200525
202309,740+,0.06344721383189252
202309,<540,0.14800823529411766
202310,540-580,0.15673410138248847
202310,580-620,0.15122999175597693
202310,620-660,0.1272344350132626
202310,660-700,0.1095738880154795
202310,700-740,0.08609986101459347
202310,740+,0.06332699911276929
202310,<540,0.15260459770114942
202311,540-580,0.16041913875598085
202311,580-620,0.1517
202311,620-660,0.12617932139994656
202311,660-700,0.11128316137566138
202311,700-740,0.08236442698455702
202311,740+,0.058544612674495906
202311,<540,0.15181666666666668
202312,540-580,0.16230413223140497
202312,580-620,0.14833195390781564
202312,620-660,0.12455903142115883
202312,660-700,0.1126926504088785
202312,700-740,0.08136817113402062
202312,740+,0.05679460531753685
202312,<540,0.15222073170731706
202401,540-580,0.16470457943925235
202401,580-620,0.1554576494845361
202401,620-660,0.12746505885997522
202401,660-700,0.11397126504116528
202401,700-740,0.08841469710055522
202401,740+,0.06481574646987866
202401,<540,0.16171694915254237
202402,540-580,0.1615323113207547
202402,580-620,0.153384031496063
202402,620-660,0.12425735088832487
202402,660-700,0.11310522679692953
202402,700-740,0.08869157721280603
202402,740+,0.06369302611557928
202402,<540,0.15964358974358975
202403,540-580,0.16512200000000002
202403,580-620,0.15787716954022987
202403,620-660,0.12067579931136252
202403,660-700,0.11427895050412466
202403,700-740,0.0893326563872353
202403,740+,0.061834578982448346
202403,<540,0.15481428571428574
202404,540-580,0.1488440909090909
202404,580-620,0.16179152712659076
202404,620-660,0.1255443338295497
202404,660-700,0.11540638562973732
202404,700-740,0.09246720785177032
202404,740+,0.06655510203563632
202404,<540,0.1449668
202405,540-580,0.18355173913043477
202405,580-620,0.16318402181322428
202405,620-660,0.12689975453172206
202405,660-700,0.11629350406350407
202405,700-740,0.09040146472164334
202405,740+,0.06549261072685354
202405,<540,0.1506931818181818
202406,540-580,0.1852470588235294
202406,580-620,0.16250440298507463
202406,620-660,0.12268252658884565
202406,660-700,0.11462315307820299
202406,700-740,0.08663136562422642
202406,740+,0.06335600276478094
202406,<540,0.11737142857142857
202407,540-580,0.18632930693069308
202407,580-620,0.1693883598937583
202407,620-660,0.13364102059086838
202407,660-700,0.11894804002683364
202407,700-740,0.08667302135149614
202407,740+,0.06162116159620703
202407,<540,0.18310583333333333
202408,540-580,0.18434890756302522
202408,580-620,0.1710080689206762
202408,620-660,0.1373488886379038
202408,660-700,0.12061421463632306
202408,700-740,0.08680497687817453
202408,740+,0.06298442421919907
202408,<540,0.1597522222222222
202409,540-580,0.14169933333333334
202409,580-620,0.16190475073313781
202409,620-660,0.12337708793300342
202409,660-700,0.10992336729820093
202409,700-740,0.08156850228500208
202409,740+,0.06288711830985916
202409,<540,0.16086583333333335
202410,540-580,0.18565
202410,580-620,0.15985989167230874
202410,620-660,0.13273879009433961
202410,660-700,0.11491566662709249
202410,700-740,0.08398444368131869
202410,740+,0.06046212241228496
202410,<540,0.15571266666666667
202411,540-580,0.21915071428571428
202411,580-620,0.16285437538086533
202411,620-660,0.13509157676348546
202411,660-700,0.10974535831134564
202411,700-740,0.07954661153227659
202411,740+,0.05523595427737581
202411,<540,0.17326166666666667
202412,540-580,0.19831317073170734
202412,580-620,0.17254553956834534
202412,620-660,0.12043028616024973
202412,660-700,0.10549685265351932
202412,700-740,0.07262249243976197
202412,740+,0.05389105309909198
202412,<540,0.190545
202501,540-580,0.2095461095890411
202501,580-620,0.18339063492063493
202501,620-660,0.14441597697368422
202501,660-700,0.11825373661148979
202501,700-740,0.0875108121780721
202501,740+,0.06427046219196579
202501,<540,0.19727782608695651
202502,540-580,0.20947701711491443
202502,580-620,0.18211333027522936
202502,620-660,0.14323440806781643
202502,660-700,0.11891626218207749
202502,700-740,0.088947329742877
202502,740+,0.06409177398972925
202502,<540,0.20089269999999998
202503,540-580,0.2002014705882353
202503,580-620,0.1776802652519894
202503,620-660,0.13086308118682752
202503,660-700,0.1146954485802911
202503,700-740,0.08079256945971702
202503,740+,0.06036772520310687
202503,<540,0.2024394495412844
202504,540-580,0.1933960217983651
202504,580-620,0.16705987714987713
202504,620-660,0.12995470927187008
202504,660-700,0.11701969404962659
202504,700-740,0.08702303035635724
202504,740+,0.06516574083690929
202504,<540,0.19066634453781514
202505,540-580,0.19658877750611248
202505,580-620,0.16953222567287787
202505,620-660,0.1351227507238747
202505,660-700,0.1153402824360106
202505,700-740,0.09106705212645841
202505,740+,0.06645833304809173
202505,<540,0.18639641221374045
202506,540-580,0.18205031872509958
202506,580-620,0.16511834797891037
202506,620-660,0.13330663838383838
202506,660-700,0.11055868902829344
202506,700-740,0.08873887594024792
202506,740+,0.06315841947392709
202506,<540,0.18879159420289854
202507,540-580,0.18035540796963945
202507,580-620,0.16265824636441403
202507,620-660,0.13235634809821858
202507,660-700,0.11208564539007092
202507,700-740,0.08800188546637744
202507,740+,0.06448638943167745
202507,<540,0.18305447811447811
202508,540-580,0.1789257125
202508,580-620,0.160822959251837
202508,620-660,0.1349736169244768
202508,660-700,0.11624683187560739
202508,700-740,0.08719781503168365
202508,740+,0.0658446783147809
202508,<540,0.18651579295154183
202509,540-580,0.18064454773869346
202509,580-620,0.15721883040935672
202509,620-660,0.13474978470675575
202509,660-700,0.11329680211236615
202509,700-740,0.08554950291036088
202509,740+,0.06448798869843662
202509,<540,0.18332975510204083
202510,540-580,0.18065560402684563
202510,580-620,0.16134161477572562
202510,620-660,0.13868773703876694
202510,660-700,0.11500497219921921
202510,700-740,0.08742648303432138
202510,740+,0.0693039567028774
202510,<540,0.18729667282809612
202511,540-580,0.0948
202511,580-620,0.08159090909090909
202511,620-660,0.13943568965517242
202511,660-700,0.11791058673469389
202511,700-740,0.07062424446842958
202511,740+,0.06461769642061488
202511,<540,0.10149999999999999
202512,540-580,0.09745
202512,580-620,0.091275
202512,620-660,0.13625171026156943
202512,660-700,0.1213275255623722
202512,700-740,0.07201961597542242
202512,740+,0.0650963993598862
202512,<540,0.09346666666666666
202601,620-660,0.1404198458574181
202601,660-700,0.12413368896183832
202601,700-740,0.09837933130699088
202601,740+,0.06898215656996587
202602,620-660,0.13393171641791046
202602,660-700,0.12202770491803278
202602,700-740,0.0976014531043593
202602,740+,0.06812502402460119
